today,month,day,feb29_policy,result
2020-02-28,11,29,feb28,2020-11-29
2020-02-28,11,29,mar01,2020-11-29
2020-02-28,11,30,feb28,2020-11-30
2020-02-28,11,30,mar01,2020-11-30
2020-02-28,12,1,feb28,2020-12-01
2020-02-28,12,1,mar01,2020-12-01
2020-02-28,12,2,feb28,2020-12-02
2020-02-28,12,2,mar01,2020-12-02
2020-02-28,12,3,feb28,2020-12-03
2020-02-28,12,3,mar01,2020-12-03
2020-02-28,12,4,feb28,2020-12-04
2020-02-28,12,4,mar01,2020-12-04
2020-02-28,12,5,feb28,2020-12-05
2020-02-28,12,5,mar01,2020-12-05
2020-02-28,12,6,feb28,2020-12-06
2020-02-28,12,6,mar01,2020-12-06
2020-02-28,12,7,feb28,2020-12-07
2020-02-28,12,7,mar01,2020-12-07
2020-02-28,12,8,feb28,2020-12-08
2020-02-28,12,8,mar01,2020-12-08
2020-02-28,12,9,feb28,2020-12-09
2020-02-28,12,9,mar01,2020-12-09
2020-02-28,12,10,feb28,2020-12-10
2020-02-28,12,10,mar01,2020-12-10
2020-02-28,12,11,feb28,2020-12-11
2020-02-28,12,11,mar01,2020-12-11
2020-02-28,12,12,feb28,2020-12-12
2020-02-28,12,12,mar01,2020-12-12
2020-02-28,12,13,feb28,2020-12-13
2020-02-28,12,13,mar01,2020-12-13
2020-02-28,12,14,feb28,2020-12-14
2020-02-28,12,14,mar01,2020-12-14
2020-02-28,12,15,feb28,2020-12-15
2020-02-28,12,15,mar01,2020-12-15
2020-02-28,12,16,feb28,2020-12-16
2020-02-28,12,16,mar01,2020-12-16
2020-02-28,12,17,feb28,2020-12-17
2020-02-28,12,17,mar01,2020-12-17
2020-02-28,12,18,feb28,2020-12-18
2020-02-28,12,18,mar01,2020-12-18
2020-02-28,12,19,feb28,2020-12-19
2020-02-28,12,19,mar01,2020-12-19
2020-02-28,12,20,feb28,2020-12-20
2020-02-28,12,20,mar01,2020-12-20
2020-02-28,12,21,feb28,2020-12-21
2020-02-28,12,21,mar01,2020-12-21
2020-02-28,12,22,feb28,2020-12-22
2020-02-28,12,22,mar01,2020-12-22
2020-02-28,12,23,feb28,2020-12-23
2020-02-28,12,23,mar01,2020-12-23
2020-02-28,12,24,feb28,2020-12-24
2020-02-28,12,24,mar01,2020-12-24
2020-02-28,12,25,feb28,2020-12-25
2020-02-28,12,25,mar01,2020-12-25
2020-02-28,12,26,feb28,2020-12-26
2020-02-28,12,26,mar01,2020-12-26
2020-02-28,12,27,feb28,2020-12-27
2020-02-28,12,27,mar01,2020-12-27
2020-02-28,12,28,feb28,2020-12-28
2020-02-28,12,28,mar01,2020-12-28
2020-02-28,12,29,feb28,2020-12-29
2020-02-28,12,29,mar01,2020-12-29
2020-02-28,12,30,feb28,2020-12-30
2020-02-28,12,30,mar01,2020-12-30
2020-02-28,12,31,feb28,2020-12-31
2020-02-28,12,31,mar01,2020-12-31
2032-01-01,1,1,feb28,2032-01-01
2032-01-01,1,1,mar01,2032-01-01
2032-01-01,1,2,feb28,2032-01-02
2032-01-01,1,2,mar01,2032-01-02
2032-01-01,1,3,feb28,2032-01-03
2032-01-01,1,3,mar01,2032-01-03
2032-01-01,1,4,feb28,2032-01-04
2032-01-01,1,4,mar01,2032-01-04
2032-01-01,1,5,feb28,2032-01-05
2032-01-01,1,5,mar01,2032-01-05
2032-01-01,1,6,feb28,2032-01-06
2032-01-01,1,6,mar01,2032-01-06
2032-01-01,1,7,feb28,2032-01-07
2032-01-01,1,7,mar01,2032-01-07
2032-01-01,1,8,feb28,2032-01-08
2032-01-01,1,8,mar01,2032-01-08
2032-01-01,1,9,feb28,2032-01-09
2032-01-01,1,9,mar01,2032-01-09
2032-01-01,1,10,feb28,2032-01-10
2032-01-01,1,10,mar01,2032-01-10
2032-01-01,1,11,feb28,2032-01-11
2032-01-01,1,11,mar01,2032-01-11
2032-01-01,1,12,feb28,2032-01-12
2032-01-01,1,12,mar01,2032-01-12
2032-01-01,1,13,feb28,2032-01-13
2032-01-01,1,13,mar01,2032-01-13
2032-01-01,1,14,feb28,2032-01-14
2032-01-01,1,14,mar01,2032-01-14
2032-01-01,1,15,feb28,2032-01-15
2032-01-01,1,15,mar01,2032-01-15
2032-01-01,1,16,feb28,2032-01-16
2032-01-01,1,16,mar01,2032-01-16
2032-01-01,1,17,feb28,2032-01-17
2032-01-01,1,17,mar01,2032-01-17
2032-01-01,1,18,feb28,2032-01-18
2032-01-01,1,18,mar01,2032-01-18
2032-01-01,1,19,feb28,2032-01-19
2032-01-01,1,19,mar01,2032-01-19
2032-01-01,1,20,feb28,2032-01-20
2032-01-01,1,20,mar01,2032-01-20
2032-01-01,1,21,feb28,2032-01-21
2032-01-01,1,21,mar01,2032-01-21
2032-01-01,1,22,feb28,2032-01-22
2032-01-01,1,22,mar01,2032-01-22
2032-01-01,1,23,feb28,2032-01-23
2032-01-01,1,23,mar01,2032-01-23
2032-01-01,1,24,feb28,2032-01-24
2032-01-01,1,24,mar01,2032-01-24
2032-01-01,1,25,feb28,2032-01-25
2032-01-01,1,25,mar01,2032-01-25
2032-01-01,1,26,feb28,2032-01-26
2032-01-01,1,26,mar01,2032-01-26
2032-01-01,1,27,feb28,2032-01-27
2032-01-01,1,27,mar01,2032-01-27
2032-01-01,1,28,feb28,2032-01-28
2032-01-01,1,28,mar01,2032-01-28
2032-01-01,1,29,feb28,2032-01-29
2032-01-01,1,29,mar01,2032-01-29
2032-01-01,1,30,feb28,2032-01-30
2032-01-01,1,30,mar01,2032-01-30
2032-01-01,1,31,feb28,2032-01-31
2032-01-01,1,31,mar01,2032-01-31
2032-01-01,2,1,feb28,2032-02-01
2032-01-01,2,1,mar01,2032-02-01
2032-01-01,2,2,feb28,2032-02-02
2032-01-01,2,2,mar01,2032-02-02
2032-01-01,2,3,feb28,2032-02-03
2032-01-01,2,3,mar01,2032-02-03
2032-01-01,2,4,feb28,2032-02-04
2032-01-01,2,4,mar01,2032-02-04
2032-01-01,2,5,feb28,2032-02-05
2032-01-01,2,5,mar01,2032-02-05
2032-01-01,2,6,feb28,2032-02-06
2032-01-01,2,6,mar01,2032-02-06
2032-01-01,2,7,feb28,2032-02-07
2032-01-01,2,7,mar01,2032-02-07
2032-01-01,2,8,feb28,2032-02-08
2032-01-01,2,8,mar01,2032-02-08
2032-01-01,2,9,feb28,2032-02-09
2032-01-01,2,9,mar01,2032-02-09
2032-01-01,2,10,feb28,2032-02-10
2032-01-01,2,10,mar01,2032-02-10
2032-01-01,2,11,feb28,2032-02-11
2032-01-01,2,11,mar01,2032-02-11
2032-01-01,2,12,feb28,2032-02-12
2032-01-01,2,12,mar01,2032-02-12
2032-01-01,2,13,feb28,2032-02-13
2032-01-01,2,13,mar01,2032-02-13
2032-01-01,2,14,feb28,2032-02-14
2032-01-01,2,14,mar01,2032-02-14
2032-01-01,2,15,feb28,2032-02-15
2032-01-01,2,15,mar01,2032-02-15
2032-01-01,2,16,feb28,2032-02-16
2032-01-01,2,16,mar01,2032-02-16
2032-01-01,2,17,feb28,2032-02-17
2032-01-01,2,17,mar01,2032-02-17
2032-01-01,2,18,feb28,2032-02-18
2032-01-01,2,18,mar01,2032-02-18
2032-01-01,2,19,feb28,2032-02-19
2032-01-01,2,19,mar01,2032-02-19
2032-01-01,2,20,feb28,2032-02-20
2032-01-01,2,20,mar01,2032-02-20
2032-01-01,2,21,feb28,2032-02-21
2032-01-01,2,21,mar01,2032-02-21
2032-01-01,2,22,feb28,2032-02-22
2032-01-01,2,22,mar01,2032-02-22
2032-01-01,2,23,feb28,2032-02-23
2032-01-01,2,23,mar01,2032-02-23
2032-01-01,2,24,feb28,2032-02-24
2032-01-01,2,24,mar01,2032-02-24
2032-01-01,2,25,feb28,2032-02-25
2032-01-01,2,25,mar01,2032-02-25
2032-01-01,2,26,feb28,2032-02-26
2032-01-01,2,26,mar01,2032-02-26
2032-01-01,2,27,feb28,2032-02-27
2032-01-01,2,27,mar01,2032-02-27
2032-01-01,2,28,feb28,2032-02-28
2032-01-01,2,28,mar01,2032-02-28
2032-01-01,2,29,feb28,2032-02-29
2032-01-01,2,29,mar01,2032-02-29
2032-01-01,3,1,feb28,2032-03-01
2032-01-01,3,1,mar01,2032-03-01
2032-01-01,3,2,feb28,2032-03-02
2032-01-01,3,2,mar01,2032-03-02
2032-01-01,3,3,feb28,2032-03-03
2032-01-01,3,3,mar01,2032-03-03
2032-01-01,3,4,feb28,2032-03-04
2032-01-01,3,4,mar01,2032-03-04
2032-01-01,3,5,feb28,2032-03-05
2032-01-01,3,5,mar01,2032-03-05
2032-01-01,3,6,feb28,2032-03-06
2032-01-01,3,6,mar01,2032-03-06
2032-01-01,3,7,feb28,2032-03-07
2032-01-01,3,7,mar01,2032-03-07
2032-01-01,3,8,feb28,2032-03-08
2032-01-01,3,8,mar01,2032-03-08
2032-01-01,3,9,feb28,2032-03-09
2032-01-01,3,9,mar01,2032-03-09
2032-01-01,3,10,feb28,2032-03-10
2032-01-01,3,10,mar01,2032-03-10
2032-01-01,3,11,feb28,2032-03-11
2032-01-01,3,11,mar01,2032-03-11
2032-01-01,3,12,feb28,2032-03-12
2032-01-01,3,12,mar01,2032-03-12
2032-01-01,3,13,feb28,2032-03-13
2032-01-01,3,13,mar01,2032-03-13
2032-01-01,3,14,feb28,2032-03-14
2032-01-01,3,14,mar01,2032-03-14
2032-01-01,3,15,feb28,2032-03-15
2032-01-01,3,15,mar01,2032-03-15
2032-01-01,3,16,feb28,2032-03-16
2032-01-01,3,16,mar01,2032-03-16
2032-01-01,3,17,feb28,2032-03-17
2032-01-01,3,17,mar01,2032-03-17
2032-01-01,3,18,feb28,2032-03-18
2032-01-01,3,18,mar01,2032-03-18
2032-01-01,3,19,feb28,2032-03-19
2032-01-01,3,19,mar01,2032-03-19
2032-01-01,3,20,feb28,2032-03-20
2032-01-01,3,20,mar01,2032-03-20
2032-01-01,3,21,feb28,2032-03-21
2032-01-01,3,21,mar01,2032-03-21
2032-01-01,3,22,feb28,2032-03-22
2032-01-01,3,22,mar01,2032-03-22
2032-01-01,3,23,feb28,2032-03-23
2032-01-01,3,23,mar01,2032-03-23
2032-01-01,3,24,feb28,2032-03-24
2032-01-01,3,24,mar01,2032-03-24
2032-01-01,3,25,feb28,2032-03-25
2032-01-01,3,25,mar01,2032-03-25
2032-01-01,3,26,feb28,2032-03-26
2032-01-01,3,26,mar01,2032-03-26
2032-01-01,3,27,feb28,2032-03-27
2032-01-01,3,27,mar01,2032-03-27
2032-01-01,3,28,feb28,2032-03-28
2032-01-01,3,28,mar01,2032-03-28
2032-01-01,3,29,feb28,2032-03-29
2032-01-01,3,29,mar01,2032-03-29
2032-01-01,3,30,feb28,2032-03-30
2032-01-01,3,30,mar01,2032-03-30
2032-01-01,3,31,feb28,2032-03-31
2032-01-01,3,31,mar01,2032-03-31
2032-01-01,4,1,feb28,2032-04-01
2032-01-01,4,1,mar01,2032-04-01
2032-01-01,4,2,feb28,2032-04-02
2032-01-01,4,2,mar01,2032-04-02
2032-01-01,4,3,feb28,2032-04-03
2032-01-01,4,3,mar01,2032-04-03
2032-01-01,4,4,feb28,2032-04-04
2032-01-01,4,4,mar01,2032-04-04
2032-01-01,4,5,feb28,2032-04-05
2032-01-01,4,5,mar01,2032-04-05
2032-01-01,4,6,feb28,2032-04-06
2032-01-01,4,6,mar01,2032-04-06
2032-01-01,4,7,feb28,2032-04-07
2032-01-01,4,7,mar01,2032-04-07
2032-01-01,4,8,feb28,2032-04-08
2032-01-01,4,8,mar01,2032-04-08
2032-01-01,4,9,feb28,2032-04-09
2032-01-01,4,9,mar01,2032-04-09
2032-01-01,4,10,feb28,2032-04-10
2032-01-01,4,10,mar01,2032-04-10
2032-01-01,4,11,feb28,2032-04-11
2032-01-01,4,11,mar01,2032-04-11
2032-01-01,4,12,feb28,2032-04-12
2032-01-01,4,12,mar01,2032-04-12
2032-01-01,4,13,feb28,2032-04-13
2032-01-01,4,13,mar01,2032-04-13
2032-01-01,4,14,feb28,2032-04-14
2032-01-01,4,14,mar01,2032-04-14
2032-01-01,4,15,feb28,2032-04-15
2032-01-01,4,15,mar01,2032-04-15
2032-01-01,4,16,feb28,2032-04-16
2032-01-01,4,16,mar01,2032-04-16
2032-01-01,4,17,feb28,2032-04-17
2032-01-01,4,17,mar01,2032-04-17
2032-01-01,4,18,feb28,2032-04-18
2032-01-01,4,18,mar01,2032-04-18
2032-01-01,4,19,feb28,2032-04-19
2032-01-01,4,19,mar01,2032-04-19
2032-01-01,4,20,feb28,2032-04-20
2032-01-01,4,20,mar01,2032-04-20
2032-01-01,4,21,feb28,2032-04-21
2032-01-01,4,21,mar01,2032-04-21
2032-01-01,4,22,feb28,2032-04-22
2032-01-01,4,22,mar01,2032-04-22
2032-01-01,4,23,feb28,2032-04-23
2032-01-01,4,23,mar01,2032-04-23
2032-01-01,4,24,feb28,2032-04-24
2032-01-01,4,24,mar01,2032-04-24
2032-01-01,4,25,feb28,2032-04-25
2032-01-01,4,25,mar01,2032-04-25
2032-01-01,4,26,feb28,2032-04-26
2032-01-01,4,26,mar01,2032-04-26
2032-01-01,4,27,feb28,2032-04-27
2032-01-01,4,27,mar01,2032-04-27
2032-01-01,4,28,feb28,2032-04-28
2032-01-01,4,28,mar01,2032-04-28
2032-01-01,4,29,feb28,2032-04-29
2032-01-01,4,29,mar01,2032-04-29
2032-01-01,4,30,feb28,2032-04-30
2032-01-01,4,30,mar01,2032-04-30
2032-01-01,5,1,feb28,2032-05-01
2032-01-01,5,1,mar01,2032-05-01
2032-01-01,5,2,feb28,2032-05-02
2032-01-01,5,2,mar01,2032-05-02
2032-01-01,5,3,feb28,2032-05-03
2032-01-01,5,3,mar01,2032-05-03
2032-01-01,5,4,feb28,2032-05-04
2032-01-01,5,4,mar01,2032-05-04
2032-01-01,5,5,feb28,2032-05-05
2032-01-01,5,5,mar01,2032-05-05
2032-01-01,5,6,feb28,2032-05-06
2032-01-01,5,6,mar01,2032-05-06
2032-01-01,5,7,feb28,2032-05-07
2032-01-01,5,7,mar01,2032-05-07
2032-01-01,5,8,feb28,2032-05-08
2032-01-01,5,8,mar01,2032-05-08
2032-01-01,5,9,feb28,2032-05-09
2032-01-01,5,9,mar01,2032-05-09
2032-01-01,5,10,feb28,2032-05-10
2032-01-01,5,10,mar01,2032-05-10
2032-01-01,5,11,feb28,2032-05-11
2032-01-01,5,11,mar01,2032-05-11
2032-01-01,5,12,feb28,2032-05-12
2032-01-01,5,12,mar01,2032-05-12
2032-01-01,5,13,feb28,2032-05-13
2032-01-01,5,13,mar01,2032-05-13
2032-01-01,5,14,feb28,2032-05-14
2032-01-01,5,14,mar01,2032-05-14
2032-01-01,5,15,feb28,2032-05-15
2032-01-01,5,15,mar01,2032-05-15
2032-01-01,5,16,feb28,2032-05-16
2032-01-01,5,16,mar01,2032-05-16
2032-01-01,5,17,feb28,2032-05-17
2032-01-01,5,17,mar01,2032-05-17
2032-01-01,5,18,feb28,2032-05-18
2032-01-01,5,18,mar01,2032-05-18
2032-01-01,5,19,feb28,2032-05-19
2032-01-01,5,19,mar01,2032-05-19
2032-01-01,5,20,feb28,2032-05-20
2032-01-01,5,20,mar01,2032-05-20
2032-01-01,5,21,feb28,2032-05-21
2032-01-01,5,21,mar01,2032-05-21
2032-01-01,5,22,feb28,2032-05-22
2032-01-01,5,22,mar01,2032-05-22
2032-01-01,5,23,feb28,2032-05-23
2032-01-01,5,23,mar01,2032-05-23
2032-01-01,5,24,feb28,2032-05-24
2032-01-01,5,24,mar01,2032-05-24
2032-01-01,5,25,feb28,2032-05-25
2032-01-01,5,25,mar01,2032-05-25
2032-01-01,5,26,feb28,2032-05-26
2032-01-01,5,26,mar01,2032-05-26
2032-01-01,5,27,feb28,2032-05-27
2032-01-01,5,27,mar01,2032-05-27
2032-01-01,5,28,feb28,2032-05-28
2032-01-01,5,28,mar01,2032-05-28
2032-01-01,5,29,feb28,2032-05-29
2032-01-01,5,29,mar01,2032-05-29
2032-01-01,5,30,feb28,2032-05-30
2032-01-01,5,30,mar01,2032-05-30
2032-01-01,5,31,feb28,2032-05-31
2032-01-01,5,31,mar01,2032-05-31
2032-01-01,6,1,feb28,2032-06-01
2032-01-01,6,1,mar01,2032-06-01
2032-01-01,6,2,feb28,2032-06-02
2032-01-01,6,2,mar01,2032-06-02
2032-01-01,6,3,feb28,2032-06-03
2032-01-01,6,3,mar01,2032-06-03
2032-01-01,6,4,feb28,2032-06-04
2032-01-01,6,4,mar01,2032-06-04
2032-01-01,6,5,feb28,2032-06-05
2032-01-01,6,5,mar01,2032-06-05
2032-01-01,6,6,feb28,2032-06-06
2032-01-01,6,6,mar01,2032-06-06
2032-01-01,6,7,feb28,2032-06-07
2032-01-01,6,7,mar01,2032-06-07
2032-01-01,6,8,feb28,2032-06-08
2032-01-01,6,8,mar01,2032-06-08
2032-01-01,6,9,feb28,2032-06-09
2032-01-01,6,9,mar01,2032-06-09
2032-01-01,6,10,feb28,2032-06-10
2032-01-01,6,10,mar01,2032-06-10
2032-01-01,6,11,feb28,2032-06-11
2032-01-01,6,11,mar01,2032-06-11
2032-01-01,6,12,feb28,2032-06-12
2032-01-01,6,12,mar01,2032-06-12
2032-01-01,6,13,feb28,2032-06-13
2032-01-01,6,13,mar01,2032-06-13
2032-01-01,6,14,feb28,2032-06-14
2032-01-01,6,14,mar01,2032-06-14
2032-01-01,6,15,feb28,2032-06-15
2032-01-01,6,15,mar01,2032-06-15
2032-01-01,6,16,feb28,2032-06-16
2032-01-01,6,16,mar01,2032-06-16
2032-01-01,6,17,feb28,2032-06-17
2032-01-01,6,17,mar01,2032-06-17
2032-01-01,6,18,feb28,2032-06-18
2032-01-01,6,18,mar01,2032-06-18
2032-01-01,6,19,feb28,2032-06-19
2032-01-01,6,19,mar01,2032-06-19
2032-01-01,6,20,feb28,2032-06-20
2032-01-01,6,20,mar01,2032-06-20
2032-01-01,6,21,feb28,2032-06-21
2032-01-01,6,21,mar01,2032-06-21
2032-01-01,6,22,feb28,2032-06-22
2032-01-01,6,22,mar01,2032-06-22
2032-01-01,6,23,feb28,2032-06-23
2032-01-01,6,23,mar01,2032-06-23
2032-01-01,6,24,feb28,2032-06-24
2032-01-01,6,24,mar01,2032-06-24
2032-01-01,6,25,feb28,2032-06-25
2032-01-01,6,25,mar01,2032-06-25
2032-01-01,6,26,feb28,2032-06-26
2032-01-01,6,26,mar01,2032-06-26
2032-01-01,6,27,feb28,2032-06-27
2032-01-01,6,27,mar01,2032-06-27
2032-01-01,6,28,feb28,2032-06-28
2032-01-01,6,28,mar01,2032-06-28
2032-01-01,6,29,feb28,2032-06-29
2032-01-01,6,29,mar01,2032-06-29
2032-01-01,6,30,feb28,2032-06-30
2032-01-01,6,30,mar01,2032-06-30
2032-01-01,7,1,feb28,2032-07-01
2032-01-01,7,1,mar01,2032-07-01
2032-01-01,7,2,feb28,2032-07-02
2032-01-01,7,2,mar01,2032-07-02
2032-01-01,7,3,feb28,2032-07-03
2032-01-01,7,3,mar01,2032-07-03
2032-01-01,7,4,feb28,2032-07-04
2032-01-01,7,4,mar01,2032-07-04
2032-01-01,7,5,feb28,2032-07-05
2032-01-01,7,5,mar01,2032-07-05
2032-01-01,7,6,feb28,2032-07-06
2032-01-01,7,6,mar01,2032-07-06
2032-01-01,7,7,feb28,2032-07-07
2032-01-01,7,7,mar01,2032-07-07
2032-01-01,7,8,feb28,2032-07-08
2032-01-01,7,8,mar01,2032-07-08
2032-01-01,7,9,feb28,2032-07-09
2032-01-01,7,9,mar01,2032-07-09
2032-01-01,7,10,feb28,2032-07-10
2032-01-01,7,10,mar01,2032-07-10
2032-01-01,7,11,feb28,2032-07-11
2032-01-01,7,11,mar01,2032-07-11
2032-01-01,7,12,feb28,2032-07-12
2032-01-01,7,12,mar01,2032-07-12
2032-01-01,7,13,feb28,2032-07-13
2032-01-01,7,13,mar01,2032-07-13
2032-01-01,7,14,feb28,2032-07-14
2032-01-01,7,14,mar01,2032-07-14
2032-01-01,7,15,feb28,2032-07-15
2032-01-01,7,15,mar01,2032-07-15
2032-01-01,7,16,feb28,2032-07-16
2032-01-01,7,16,mar01,2032-07-16
2032-01-01,7,17,feb28,2032-07-17
2032-01-01,7,17,mar01,2032-07-17
2032-01-01,7,18,feb28,2032-07-18
2032-01-01,7,18,mar01,2032-07-18
2032-01-01,7,19,feb28,2032-07-19
2032-01-01,7,19,mar01,2032-07-19
2032-01-01,7,20,feb28,2032-07-20
2032-01-01,7,20,mar01,2032-07-20
2032-01-01,7,21,feb28,2032-07-21
2032-01-01,7,21,mar01,2032-07-21
2032-01-01,7,22,feb28,2032-07-22
2032-01-01,7,22,mar01,2032-07-22
2032-01-01,7,23,feb28,2032-07-23
2032-01-01,7,23,mar01,2032-07-23
2032-01-01,7,24,feb28,2032-07-24
2032-01-01,7,24,mar01,2032-07-24
2032-01-01,7,25,feb28,2032-07-25
2032-01-01,7,25,mar01,2032-07-25
2032-01-01,7,26,feb28,2032-07-26
2032-01-01,7,26,mar01,2032-07-26
2032-01-01,7,27,feb28,2032-07-27
2032-01-01,7,27,mar01,2032-07-27
2032-01-01,7,28,feb28,2032-07-28
2032-01-01,7,28,mar01,2032-07-28
2032-01-01,7,29,feb28,2032-07-29
2032-01-01,7,29,mar01,2032-07-29
2032-01-01,7,30,feb28,2032-07-30
2032-01-01,7,30,mar01,2032-07-30
2032-01-01,7,31,feb28,2032-07-31
2032-01-01,7,31,mar01,2032-07-31
2032-01-01,8,1,feb28,2032-08-01
2032-01-01,8,1,mar01,2032-08-01
2032-01-01,8,2,feb28,2032-08-02
2032-01-01,8,2,mar01,2032-08-02
2032-01-01,8,3,feb28,2032-08-03
2032-01-01,8,3,mar01,2032-08-03
2032-01-01,8,4,feb28,2032-08-04
2032-01-01,8,4,mar01,2032-08-04
2032-01-01,8,5,feb28,2032-08-05
2032-01-01,8,5,mar01,2032-08-05
2032-01-01,8,6,feb28,2032-08-06
2032-01-01,8,6,mar01,2032-08-06
2032-01-01,8,7,feb28,2032-08-07
2032-01-01,8,7,mar01,2032-08-07
2032-01-01,8,8,feb28,2032-08-08
2032-01-01,8,8,mar01,2032-08-08
2032-01-01,8,9,feb28,2032-08-09
2032-01-01,8,9,mar01,2032-08-09
2032-01-01,8,10,feb28,2032-08-10
2032-01-01,8,10,mar01,2032-08-10
2032-01-01,8,11,feb28,2032-08-11
2032-01-01,8,11,mar01,2032-08-11
2032-01-01,8,12,feb28,2032-08-12
2032-01-01,8,12,mar01,2032-08-12
2032-01-01,8,13,feb28,2032-08-13
2032-01-01,8,13,mar01,2032-08-13
2032-01-01,8,14,feb28,2032-08-14
2032-01-01,8,14,mar01,2032-08-14
2032-01-01,8,15,feb28,2032-08-15
2032-01-01,8,15,mar01,2032-08-15
2032-01-01,8,16,feb28,2032-08-16
2032-01-01,8,16,mar01,2032-08-16
2032-01-01,8,17,feb28,2032-08-17
2032-01-01,8,17,mar01,2032-08-17
2032-01-01,8,18,feb28,2032-08-18
2032-01-01,8,18,mar01,2032-08-18
2032-01-01,8,19,feb28,2032-08-19
2032-01-01,8,19,mar01,2032-08-19
2032-01-01,8,20,feb28,2032-08-20
2032-01-01,8,20,mar01,2032-08-20
2032-01-01,8,21,feb28,2032-08-21
2032-01-01,8,21,mar01,2032-08-21
2032-01-01,8,22,feb28,2032-08-22
2032-01-01,8,22,mar01,2032-08-22
2032-01-01,8,23,feb28,2032-08-23
2032-01-01,8,23,mar01,2032-08-23
2032-01-01,8,24,feb28,2032-08-24
2032-01-01,8,24,mar01,2032-08-24
2032-01-01,8,25,feb28,2032-08-25
2032-01-01,8,25,mar01,2032-08-25
2032-01-01,8,26,feb28,2032-08-26
2032-01-01,8,26,mar01,2032-08-26
2032-01-01,8,27,feb28,2032-08-27
2032-01-01,8,27,mar01,2032-08-27
2032-01-01,8,28,feb28,2032-08-28
2032-01-01,8,28,mar01,2032-08-28
2032-01-01,8,29,feb28,2032-08-29
2032-01-01,8,29,mar01,2032-08-29
2032-01-01,8,30,feb28,2032-08-30
2032-01-01,8,30,mar01,2032-08-30
2032-01-01,8,31,feb28,2032-08-31
2032-01-01,8,31,mar01,2032-08-31
2032-01-01,9,1,feb28,2032-09-01
2032-01-01,9,1,mar01,2032-09-01
2032-01-01,9,2,feb28,2032-09-02
2032-01-01,9,2,mar01,2032-09-02
2032-01-01,9,3,feb28,2032-09-03
2032-01-01,9,3,mar01,2032-09-03
2032-01-01,9,4,feb28,2032-09-04
2032-01-01,9,4,mar01,2032-09-04
2032-01-01,9,5,feb28,2032-09-05
2032-01-01,9,5,mar01,2032-09-05
2032-01-01,9,6,feb28,2032-09-06
2032-01-01,9,6,mar01,2032-09-06
2032-01-01,9,7,feb28,2032-09-07
2032-01-01,9,7,mar01,2032-09-07
2032-01-01,9,8,feb28,2032-09-08
2032-01-01,9,8,mar01,2032-09-08
2032-01-01,9,9,feb28,2032-09-09
2032-01-01,9,9,mar01,2032-09-09
2032-01-01,9,10,feb28,2032-09-10
2032-01-01,9,10,mar01,2032-09-10
2032-01-01,9,11,feb28,2032-09-11
2032-01-01,9,11,mar01,2032-09-11
2032-01-01,9,12,feb28,2032-09-12
2032-01-01,9,12,mar01,2032-09-12
2032-01-01,9,13,feb28,2032-09-13
2032-01-01,9,13,mar01,2032-09-13
2032-01-01,9,14,feb28,2032-09-14
2032-01-01,9,14,mar01,2032-09-14
2032-01-01,9,15,feb28,2032-09-15
2032-01-01,9,15,mar01,2032-09-15
2032-01-01,9,16,feb28,2032-09-16
2032-01-01,9,16,mar01,2032-09-16
2032-01-01,9,17,feb28,2032-09-17
2032-01-01,9,17,mar01,2032-09-17
2032-01-01,9,18,feb28,2032-09-18
2032-01-01,9,18,mar01,2032-09-18
2032-01-01,9,19,feb28,2032-09-19
2032-01-01,9,19,mar01,2032-09-19
2032-01-01,9,20,feb28,2032-09-20
2032-01-01,9,20,mar01,2032-09-20
2032-01-01,9,21,feb28,2032-09-21
2032-01-01,9,21,mar01,2032-09-21
2032-01-01,9,22,feb28,2032-09-22
2032-01-01,9,22,mar01,2032-09-22
2032-01-01,9,23,feb28,2032-09-23
2032-01-01,9,23,mar01,2032-09-23
2032-01-01,9,24,feb28,2032-09-24
2032-01-01,9,24,mar01,2032-09-24
2032-01-01,9,25,feb28,2032-09-25
2032-01-01,9,25,mar01,2032-09-25
2032-01-01,9,26,feb28,2032-09-26
2032-01-01,9,26,mar01,2032-09-26
2032-01-01,9,27,feb28,2032-09-27
2032-01-01,9,27,mar01,2032-09-27
2032-01-01,9,28,feb28,2032-09-28
2032-01-01,9,28,mar01,2032-09-28
2032-01-01,9,29,feb28,2032-09-29
2032-01-01,9,29,mar01,2032-09-29
2032-01-01,9,30,feb28,2032-09-30
2032-01-01,9,30,mar01,2032-09-30
2032-01-01,10,1,feb28,2032-10-01
2032-01-01,10,1,mar01,2032-10-01
2032-01-01,10,2,feb28,2032-10-02
2032-01-01,10,2,mar01,2032-10-02
2032-01-01,10,3,feb28,2032-10-03
2032-01-01,10,3,mar01,2032-10-03
2032-01-01,10,4,feb28,2032-10-04
2032-01-01,10,4,mar01,2032-10-04
2032-01-01,10,5,feb28,2032-10-05
2032-01-01,10,5,mar01,2032-10-05
2032-01-01,10,6,feb28,2032-10-06
2032-01-01,10,6,mar01,2032-10-06
2032-01-01,10,7,feb28,2032-10-07
2032-01-01,10,7,mar01,2032-10-07
2032-01-01,10,8,feb28,2032-10-08
2032-01-01,10,8,mar01,2032-10-08
2032-01-01,10,9,feb28,2032-10-09
2032-01-01,10,9,mar01,2032-10-09
2032-01-01,10,10,feb28,2032-10-10
2032-01-01,10,10,mar01,2032-10-10
2032-01-01,10,11,feb28,2032-10-11
